IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz,WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly"
23.636667,26.05,22.11,2.899994,24.657536,29.510624,20.614239,-6.8077106,23.53,29.88,19.943333,0.20000146,24.129032,29.296774,20.819355,7.0999966,24.747122,29.775093,20.650309,-9.449722,24.43871,29.241936,20.435484,-1.8953742e-06,23.85,28.31,20.386667,2.6537026e-07,22.080645,25.719355,20.03871,11.100001,21.551613,25.161291,19.264517,13.700001,15.523334,21.443333,9.816667,6.2999973,16.041935,23.135485,10.17742,9.800007,9.49169,14.270411,5.35417,83.971115,12.519355,19.925806,5.8,11.799999,13.414024,18.52455,8.3064165,162.80138,23.41706,18.466564,29.157145,314.57758,25.393549,21.693548,30.983871,241.3,21.758064,17.012903,25.667742,96.6,20.86129,16.393549,26.703226,335.4,20.062351,14.8590355,26.425205,123.819695,22.07,15.57,28.15,233.7,23.762053,18.338284,29.104212,282.25745,22.275755,18.021767,27.728258,99.685036,28.0,21.0,11.099996,28.0,21.0,7.400003,30.0,19.0,3.400001,29.5,20.0,1.1299971,30.0,20.0,1.4999992,29.0,20.0,1.200001,29.0,19.0,0.3999981,24.0,16.0,22.2,25.0,18.0,12.299999,8.0,22.0,3.0000002,8.0,21.0,3.9999957,2.0,13.0,14.700001,5.0,18.0,5.1999946,9.0,20.0,32.100002,19.0,28.0,97.39999,20.0,30.0,238.2,17.0,27.0,21.899994,18.0,28.0,60.400017,15.0,26.0,48.09999,16.0,26.0,54.0,16.0,26.0,60.899994,18.0,29.0,20.999998,01-Aug-2002,0.9,20.74,-0.26
23.686207,25.862068,22.089655,15.600006,24.860569,29.765059,20.57587,3.471815,24.306667,30.956667,20.67,7.042518e-07,24.57,29.706667,20.706667,5.2000027,24.95025,30.218328,20.794962,2.174347,25.063334,30.24,21.183332,-1.8953742e-06,24.626667,29.11,21.063334,2.6537026e-07,21.36129,23.641935,19.596775,11.200002,21.736668,25.426666,19.566668,6.300001,15.746667,22.886667,8.566667,9.9,16.044445,23.518518,9.225926,19.099995,10.061541,14.949649,5.893904,48.18141,12.616667,20.373333,5.45,22.899998,13.68651,19.044287,8.191326,87.03862,23.88358,18.66146,29.943363,320.67368,26.26,21.963333,31.903334,193.6,23.248148,17.248148,28.251852,88.4,21.253334,16.62,27.41,269.7,20.55521,14.869416,27.200394,115.46947,22.465517,15.844828,29.024137,170.9,24.17897,18.405718,30.134222,227.66994,22.790777,18.316652,28.762463,94.114265,28.0,21.0,19.800001,29.0,21.0,17.900003,30.0,19.0,3.2000003,29.5,20.0,2.949997,30.0,20.0,2.3000023,30.0,20.0,1.0999949,30.0,20.0,2.5999951,24.0,16.0,12.400001,25.0,17.0,9.1,9.0,22.0,14.400002,8.0,21.0,19.499996,2.0,14.0,24.399998,5.0,18.0,20.000006,9.0,21.0,53.500004,19.0,29.0,130.7,20.0,31.0,227.0,17.0,28.0,46.700005,18.0,29.0,106.59998,16.0,26.0,87.299995,17.0,27.0,116.000015,16.0,27.0,119.899994,18.0,30.0,39.5,01-Sep-2002,1.0,20.93,0.2
24.838709,27.161291,23.14516,51.09999,24.988995,29.942009,20.811874,10.971128,24.706667,30.463333,21.82,1.4999969,25.264517,29.674194,21.735483,25.700003,25.204239,30.11785,20.88185,1.6168213,25.35484,29.829033,21.725807,2.3000011,24.793549,28.812902,21.77742,5.299996,21.136667,22.946667,19.683332,11.500001,22.66,26.216667,20.223333,4.3999996,15.264516,21.570969,9.86129,114.299995,15.316129,22.42258,9.777419,144.6,10.70115,14.283703,6.824073,66.951904,12.451612,19.045162,6.667742,129.6,14.4042015,19.452976,8.634839,92.3351,23.857552,19.364311,29.89626,391.418,25.793549,21.841936,31.209677,217.3,23.45862,18.427586,28.251724,106.2,21.37,17.25,27.12,388.3,20.602026,15.079661,27.0805,149.17375,22.703226,16.870968,29.0,326.6,24.372248,19.26802,29.826612,360.58673,23.338367,18.964247,28.863747,141.27316,29.0,21.0,74.399994,29.0,21.0,56.799995,30.0,20.0,13.8,29.5,20.5,11.150002,30.0,21.0,8.700004,30.0,20.0,3.7999995,30.0,20.0,4.7999997,24.0,16.0,5.5,26.0,18.0,5.500002,10.0,21.0,77.9,8.0,20.0,112.6,4.0,13.0,100.6,6.0,17.0,121.0,10.0,20.0,148.2,20.0,28.0,247.5,22.0,30.0,275.6,18.0,29.0,118.1,19.0,28.0,322.3,16.0,27.0,199.6,17.0,27.0,330.9,17.0,27.0,364.5,19.0,30.0,106.8,01-Oct-2002,1.2,21.39,0.37
24.682142,26.828571,22.953571,20.699997,25.10038,30.201296,20.615059,-0.66256905,25.176666,30.84,21.686666,0.7000015,25.535715,30.37143,21.346428,5.999998,25.633226,30.230042,20.863344,40.534016,26.053333,30.786667,22.47,-1.8953742e-06,25.583334,29.496666,22.293333,2.6537026e-07,23.06129,25.351612,21.429031,11.999999,24.04,27.416666,22.076666,56.0,14.583333,20.66,9.51,80.700005,14.87,21.13,9.336667,95.0,10.621943,14.085388,6.3084307,65.903564,12.01,17.8,6.9900002,185.0,14.549847,19.530195,9.108824,164.62001,23.897469,19.657644,30.211603,441.48013,26.140741,22.07037,31.51111,142.9,23.043333,18.976667,27.693333,147.4,21.33,17.553333,27.05,330.0,20.398119,15.36355,26.578308,220.28844,22.166666,17.033333,28.1,365.3,24.17886,19.30449,29.567755,374.90863,23.050943,19.271915,28.753086,156.47739,28.0,22.0,143.4,28.0,21.0,196.3,30.0,20.0,27.8,30.0,20.5,23.300003,31.0,21.0,14.400001,30.0,21.0,28.600002,30.0,20.0,28.599995,25.0,17.0,8.300001,27.0,19.0,9.199999,10.0,20.0,250.10002,9.0,19.0,317.3,4.0,13.0,327.5,6.0,17.0,387.8,10.0,20.0,427.00003,21.0,28.0,624.8,23.0,30.0,227.0,18.0,29.0,283.59998,19.0,28.0,912.2,16.0,27.0,370.2,18.0,27.0,776.4,17.0,26.0,903.49994,19.0,30.0,289.4,01-Nov-2002,1.3,22.63,0.97
25.26207,27.603449,23.355173,197.7,25.111317,30.211681,20.42208,70.76858,25.448387,30.545162,22.196774,31.699999,25.824139,30.020689,21.668966,120.6,25.667233,30.811056,20.95953,59.792717,26.996775,31.329033,23.306452,12.200003,26.232258,30.067741,22.893549,55.9,23.033333,25.116667,21.546667,20.199999,25.126667,28.88,22.933332,25.6,14.774194,21.693548,9.209678,98.4,15.016666,21.0375,10.329166,138.1,10.860783,14.683869,6.9659634,54.02095,12.634616,18.238462,7.3076925,193.0,14.839773,19.579952,9.683004,84.9998,23.821606,19.865541,29.484085,348.5069,26.31613,22.325806,31.832258,156.9,24.067741,19.832258,28.56129,92.0,21.141935,18.187098,26.041935,375.8,20.878067,15.972181,26.554335,193.32567,22.4,17.93125,27.84375,179.4,24.115925,19.783043,29.162163,350.54822,23.968925,19.73734,29.107206,135.15219,29.0,22.0,89.0,30.0,23.0,197.3,31.0,21.0,26.4,30.5,21.0,58.77,31.0,21.0,34.2,31.0,22.0,54.8,32.0,22.0,66.200005,26.0,18.0,25.9,27.0,20.0,68.1,10.0,20.0,86.9,9.0,20.0,130.0,4.0,14.0,119.4,7.0,17.0,157.8,11.0,20.0,155.9,21.0,28.0,290.2,23.0,30.0,156.40001,18.0,29.0,93.1,20.0,29.0,407.2,17.0,27.0,175.3,18.0,27.0,389.7,17.0,26.0,418.7,19.0,30.0,101.7,01-Dec-2002,1.1,23.91,1.1
25.770967,28.46129,23.712904,316.5,25.405113,30.566135,21.256212,314.3189,26.167742,31.274193,22.464516,59.3,26.368965,30.955172,22.67931,167.8,26.090076,30.543196,22.573315,229.9928,27.57742,31.435484,24.193548,72.5,26.46129,30.287096,23.4,115.2,24.606451,26.719355,22.864515,37.0,26.14516,29.67742,24.003225,199.8,15.16,22.6,8.713333,38.8,15.943334,22.523333,10.916667,25.399998,10.713334,15.274279,5.98772,45.98349,12.63871,19.14516,6.5870967,144.7,14.411916,19.007513,9.48392,48.05278,24.059582,19.316698,29.473604,322.05835,26.480644,22.225807,32.06774,81.9,23.741667,19.4375,27.733334,76.4,21.343334,17.946667,26.626667,323.8,20.935215,16.189486,26.806517,142.58548,22.29,17.463333,27.953333,304.9,24.180225,19.512575,29.575691,175.8987,23.555714,19.672993,29.031094,95.82751,30.0,22.0,287.2,30.0,22.0,383.0,31.0,22.0,92.2,30.5,21.5,256.63,31.0,22.0,194.7,31.0,23.0,224.59999,31.0,22.0,279.30002,28.0,20.0,183.79999,29.0,21.0,269.30002,9.0,22.0,60.7,9.0,21.0,94.7,3.0,14.0,106.9,6.0,18.0,136.0,10.0,21.0,97.9,19.0,29.0,198.3,22.0,32.0,158.4,18.0,28.0,102.299995,19.0,29.0,298.1,17.0,27.0,183.9,18.0,27.0,316.2,17.0,26.0,322.8,19.0,30.0,129.9,01-Jan-2003,0.9,24.69,0.13
25.617857,28.35,23.292858,241.0,25.565428,30.568981,20.802584,338.12708,25.960714,31.12143,22.471428,181.5,26.773077,31.415384,22.934616,321.4,26.060904,30.795662,22.218365,160.30423,27.032143,30.803572,24.039286,436.8,26.339285,30.053572,23.339285,337.0,25.654839,28.245161,22.929031,18.8,26.967857,31.064285,23.62857,2.699999,15.381481,22.44074,9.8,54.3,15.9964285,22.589285,10.917857,79.1,10.84151,14.979625,6.547904,51.236267,12.853572,19.432142,7.0214286,104.4,14.717932,19.049963,10.043843,122.92048,23.7423,19.563618,29.178686,326.51212,25.77143,22.439285,31.167856,235.0,23.803572,19.617857,28.107143,89.1,21.660715,18.607143,26.839285,280.69998,20.681902,15.91591,25.997929,170.8894,22.503845,18.038462,27.834616,284.1,24.130568,19.664213,29.170942,220.30971,23.872482,19.542622,28.825256,122.6662,30.0,23.0,204.7,30.0,22.0,255.5,31.0,22.0,90.799995,30.5,21.5,219.0,31.0,22.0,166.0,31.0,23.0,222.59999,31.0,22.0,260.4,29.0,20.0,2.5,30.0,22.0,2.8999996,9.0,21.0,64.1,8.0,20.0,92.7,3.0,14.0,78.6,6.0,17.0,111.3,10.0,20.0,98.9,19.0,29.0,177.6,22.0,31.0,186.0,18.0,28.0,102.799995,19.0,29.0,218.70001,17.0,26.0,142.7,18.0,27.0,251.7,17.0,26.0,255.4,19.0,30.0,134.2,01-Feb-2003,0.6,25.98,-0.12
26.266666,29.166666,23.343334,253.0,25.801113,31.143097,20.753677,234.44214,26.432259,32.23871,22.458065,25.399998,27.153334,31.993334,22.756666,103.6,26.327457,31.953045,22.080284,102.39238,27.796774,31.890322,24.590322,115.2,27.074194,31.012903,23.819355,173.1,26.472414,29.951725,23.048275,9.900001,27.229033,31.880646,23.806452,5.3999996,14.416129,21.009678,8.9096775,32.5,15.04,21.42,9.946667,100.3,9.988889,13.377778,7.727778,48.0,12.123333,18.066668,6.62,110.8,14.488183,18.7719,10.262042,181.68149,23.420479,19.484854,29.002115,347.2246,25.72258,22.406452,30.554838,311.0,23.487097,19.303226,28.116129,146.0,21.154839,18.141935,25.993547,371.0,20.483425,15.95827,25.950874,220.49826,22.49,17.466667,27.733334,276.7,23.7472,19.403536,28.706255,320.8945,23.547037,19.359798,28.467567,162.11215,30.0,23.0,161.4,30.0,22.0,264.9,31.0,22.0,83.8,30.5,21.5,199.92,31.0,22.0,161.9,31.0,22.0,253.3,31.0,22.0,307.3,29.0,20.0,3.3000011,30.0,22.0,5.3999996,9.0,20.0,61.5,9.0,19.0,84.6,4.0,13.0,74.7,6.0,17.0,97.4,10.0,20.0,108.1,20.0,28.0,211.6,22.0,30.0,240.9,17.0,27.0,179.8,19.0,28.0,280.9,16.0,26.0,212.2,17.0,26.0,331.8,17.0,26.0,334.4,19.0,29.0,205.0,01-Mar-2003,0.4,26.42,-0.07
26.286066,29.4505,23.587011,116.555305,26.058321,31.476486,20.884964,193.3333,26.61,33.046665,22.23,24.5,27.039999,32.306667,22.493334,57.4,26.302465,31.94706,22.311142,61.913193,28.206896,32.244827,24.15862,123.5,27.36,31.56,23.103333,90.700005,26.770967,30.609678,23.383871,19.099998,25.906897,30.806896,22.734484,-1.6989828e-06,14.872414,21.434483,9.324138,75.7,15.06,21.513334,10.276667,244.6,10.684211,15.2263155,6.894737,53.9,12.2296295,18.514814,6.703704,178.2,14.574323,19.069649,9.9084835,187.69794,23.792475,19.359642,29.61849,451.03067,25.489286,22.325,30.428572,196.5,23.989286,19.578571,28.60357,184.0,21.486666,18.07,27.143333,562.1,20.724958,15.858887,26.545864,262.60153,22.633333,17.633333,28.666666,369.0,23.940012,19.32538,29.411015,383.71756,24.138214,19.413822,29.161896,190.81041,30.0,22.0,184.6,30.0,21.0,311.7,31.0,21.0,59.7,30.5,21.0,163.8,31.0,22.0,116.2,31.0,22.0,175.6,31.0,22.0,207.6,29.0,21.0,1.1000003,30.0,22.0,0.49999803,9.0,20.0,100.200005,8.0,20.0,139.2,3.0,13.0,103.7,6.0,17.0,143.3,10.0,20.0,194.5,19.0,28.0,337.0,21.0,30.0,301.9,17.0,27.0,192.0,18.0,28.0,400.1,16.0,26.0,203.4,17.0,26.0,354.2,17.0,26.0,385.6,19.0,29.0,190.7,01-Apr-2003,0.0,24.98,-0.56
25.823845,28.39771,23.491877,97.11966,25.715145,30.774584,20.30341,153.15288,26.135485,32.245163,22.474194,9.099999,26.636667,31.73,22.58,29.299997,25.997892,31.127144,22.06414,-0.5613861,26.87684,31.21249,23.033037,35.455498,26.609678,30.241936,23.093548,51.899998,26.13,29.386667,22.99,0.5000008,24.193548,28.503225,21.419355,-1.6989828e-06,14.845161,21.941935,8.738709,14.4,15.706451,22.06129,10.5161295,28.7,10.33077,14.492308,7.2807693,437.89996,12.64,19.026667,7.036667,117.9,14.26004,18.78684,10.438109,356.2656,23.113201,19.369621,28.409397,416.2089,25.028572,22.296429,29.625,429.1,22.53,19.37,26.08,242.6,20.758064,18.012903,25.209677,529.7,20.131094,16.082472,25.80525,277.3681,21.961538,17.461538,26.515385,333.3,23.44285,19.373447,28.25629,411.1499,22.640415,19.172699,26.777225,210.25203,29.0,22.0,160.1,29.0,22.0,201.4,30.0,21.0,32.6,29.5,21.0,73.25,31.0,21.0,49.2,30.0,21.0,71.7,30.0,21.0,73.1,27.0,20.0,0.70000064,29.0,21.0,0.49999803,9.0,21.0,65.8,8.0,20.0,99.8,3.0,13.0,118.200005,6.0,17.0,121.9,10.0,20.0,205.0,19.0,28.0,306.4,21.0,30.0,380.4,17.0,27.0,198.9,18.0,28.0,468.1,16.0,26.0,273.4,17.0,26.0,391.8,16.0,25.0,445.9,18.0,29.0,157.5,01-May-2003,-0.3,22.77,-1.65
24.75633,26.86281,22.809286,74.21423,25.05966,29.732378,20.249113,55.73785,24.686666,30.576666,21.383333,0.20000146,24.924137,29.5,21.003448,15.700003,25.001957,29.487701,21.432493,-18.293724,25.396667,29.69,21.533333,1.0000057,24.723333,28.36,21.393333,0.8000033,23.967741,26.529032,21.248386,2.8,23.053333,26.893333,20.68,0.39999983,14.22069,20.872414,8.57931,35.3,14.93,20.88,10.143333,54.1,10.05,14.4777775,5.861111,61.7,11.726666,17.666666,6.7166667,117.8,14.024873,18.588512,9.361727,221.66708,23.292244,18.783323,28.704782,369.10294,25.342857,22.12143,30.742857,324.7,22.334482,18.803448,25.886208,275.2,20.872414,17.510345,26.12069,444.9,20.213232,15.844283,26.24986,197.82242,22.096666,17.016666,27.5,391.4,23.424416,18.925545,28.307991,420.09912,22.956738,18.732235,27.20837,164.46141,28.0,21.0,100.9,28.0,21.0,88.4,29.0,20.0,11.499999,28.5,20.5,29.099998,29.0,20.0,19.7,29.0,20.0,18.899998,29.0,20.0,22.599995,25.0,18.0,1.9000014,27.0,20.0,1.8999995,8.0,20.0,18.5,7.0,20.0,21.7,2.0,12.0,65.700005,5.0,17.0,35.499996,9.0,19.0,132.5,18.0,27.0,226.4,20.0,29.0,345.4,17.0,27.0,169.6,17.0,26.0,300.3,15.0,25.0,217.8,16.0,25.0,288.5,16.0,25.0,311.4,18.0,29.0,156.4,01-Jun-2003,-0.2,21.77,-1.35
24.764719,26.919886,22.649714,83.78529,24.682142,29.864286,19.385714,10.100004,24.08,30.27,20.743334,0.09999918,24.59,29.796667,20.756666,4.300001,24.861387,28.495388,22.182522,47.088158,24.809677,29.267742,21.009678,0.30000114,24.214285,28.046429,20.832144,0.4000018,22.863333,25.096666,20.96,19.6,22.522581,26.3,20.209677,2.9999983,15.07,21.38,8.666667,24.6,15.6,22.406666,9.506667,15.700001,8.967857,13.114285,4.553571,151.3,12.067742,18.870968,5.9064517,7.900006,13.4899235,18.284975,9.178825,355.2442,23.184607,18.35446,29.082148,401.1306,24.613792,21.324139,29.151724,171.4,20.896774,17.154839,24.661291,146.8,20.373077,16.538462,25.534615,241.29999,19.858784,15.665621,26.034668,174.85359,21.443333,16.15,26.833334,354.0,23.346428,18.530544,28.132563,371.03122,21.796213,18.071022,27.232714,163.28061,28.0,21.0,393.7,28.0,21.0,473.5,29.0,20.0,34.0,28.5,20.0,86.92,29.0,20.0,51.399998,29.0,20.0,34.2,28.0,19.0,55.699997,24.0,17.0,7.1000004,26.0,19.0,5.8999996,8.0,22.0,58.2,7.0,20.0,122.2,2.0,12.0,664.5,5.0,17.0,201.2,9.0,19.0,1183.9,18.0,28.0,1093.5,20.0,29.0,284.7,17.0,27.0,418.6,18.0,27.0,2212.1,15.0,25.0,876.6,16.0,25.0,1425.9999,16.0,24.0,1655.6,18.0,29.0,295.7,01-Jul-2003,0.1,20.95,-1.01
24.535294,26.6,23.15294,316.7,25.186207,30.313793,19.231035,47.199993,24.736666,31.156666,21.37,7.042518e-07,25.290323,30.529032,21.070969,4.100004,24.683207,29.838957,20.959467,-18.670036,24.581429,29.634771,20.674799,-3.4710026,24.453333,27.993334,21.343334,2.6537026e-07,21.73871,23.86129,19.845161,17.3,21.661291,25.132257,19.545162,4.3999996,15.73,22.246666,9.05,2.0584405e-06,16.082283,23.119722,9.999749,12.228718,9.487097,14.148387,4.164516,51.5,12.796667,19.9,5.32,32.2,13.229188,18.117971,8.764227,239.53156,23.306005,18.302588,29.643595,295.28964,25.251614,21.509678,30.63871,148.4,22.023333,18.103333,26.043333,102.2,20.62,16.653334,26.83,172.5,19.920027,14.757935,26.454237,111.80733,21.861313,15.756672,27.84502,189.58055,23.511206,18.268581,28.93054,227.365,22.444445,18.333334,27.083334,81.1,28.0,20.0,36.699993,28.0,20.0,39.6,29.0,19.0,7.4999995,28.5,19.0,5.0699997,30.0,19.0,5.0999975,29.0,19.0,1.5999949,29.0,19.0,0.7000012,24.0,16.0,7.4000015,25.0,18.0,4.000002,8.0,22.0,11.199997,7.0,21.0,21.600002,2.0,12.0,66.1,5.0,18.0,32.899998,9.0,19.0,130.9,18.0,28.0,165.8,20.0,30.0,228.9,17.0,27.0,51.800003,18.0,28.0,219.50002,15.0,25.0,110.4,16.0,26.0,163.5,16.0,25.0,195.20001,18.0,29.0,44.000008,01-Aug-2003,0.2,21.02,0.01
24.03077,25.86923,22.753845,6.699997,24.876667,30.016666,18.273333,27.4,24.123333,31.983334,20.243334,7.042518e-07,24.803448,31.01724,20.124138,0.20000273,24.481537,30.061686,20.70293,-6.3763275,24.643333,29.973333,20.413334,-1.8953742e-06,23.946667,28.676666,20.016666,2.6537026e-07,20.56129,22.8,18.287096,11.999999,21.527586,25.506897,19.317242,3.6000006,14.967857,22.685715,8.5035715,20.199999,15.826667,23.67,9.65,67.8,10.088889,14.570371,3.6851852,75.0,12.61,19.746666,5.096667,101.3,13.442759,18.830902,8.608842,178.354,23.798027,18.531216,30.143797,318.13983,25.46,21.486666,31.32,119.7,22.939285,17.8,27.607143,74.8,21.206667,17.026667,27.433332,335.7,20.395891,14.756067,27.177773,118.34332,22.433332,16.24,28.55,200.7,23.945103,18.329697,29.70193,252.5587,22.859737,18.384308,28.2873,87.358635,28.0,20.0,16.400007,28.0,20.0,13.299996,29.0,19.0,2.7999988,29.25,19.0,2.3499985,30.0,19.0,1.9000007,29.0,19.0,1.200001,29.0,19.0,2.6999936,24.0,16.0,7.300001,25.0,17.0,5.199999,8.0,22.0,11.400002,7.0,21.0,14.299999,2.0,13.0,19.3,5.0,18.0,14.699995,9.0,20.0,44.7,19.0,29.0,126.59999,20.0,31.0,221.8,17.0,28.0,55.299995,18.0,29.0,93.799995,15.0,26.0,91.9,16.0,27.0,116.3,16.0,26.0,117.20001,18.0,29.0,50.700005,01-Sep-2003,0.3,20.28,-0.45
24.528572,26.604761,23.319048,57.300003,24.971428,30.00357,18.660715,42.399998,24.693548,31.151613,21.6,0.09999918,25.396774,30.393549,20.929031,5.699995,25.030844,29.58499,21.174698,51.73272,25.622581,30.516129,22.054838,-1.8953742e-06,25.016129,29.13871,21.648388,1.3000033,21.173334,23.386667,18.846666,13.7,23.36129,27.393549,21.161291,19.8,14.525806,22.348387,8.232258,83.7,15.358065,21.983871,9.7290325,117.700005,11.016666,15.758333,3.9583333,21.999998,12.593333,19.213333,5.94,138.1,14.378545,19.813215,8.775174,165.3373,24.395966,19.52848,30.864279,405.9401,26.5,22.403704,32.38148,221.2,24.434483,19.17931,29.565517,82.799995,22.42,17.84,28.713333,266.1,20.85554,15.226425,27.195107,208.9138,23.035484,17.161291,29.903225,311.3,24.589003,19.023977,30.367899,336.9587,23.255342,19.410194,29.298332,118.661964,28.0,21.0,241.2,29.0,21.0,202.1,30.0,20.0,39.3,29.5,20.0,37.5,30.0,20.0,27.900002,30.0,20.0,7.7000012,30.0,20.0,10.899998,24.0,16.0,23.8,26.0,18.0,24.199999,9.0,21.0,264.1,8.0,20.0,401.79996,3.0,13.0,343.4,6.0,17.0,432.8,10.0,20.0,481.2,20.0,28.0,596.9,22.0,30.0,253.1,18.0,29.0,253.7,19.0,28.0,989.5,16.0,27.0,445.4,17.0,27.0,853.7,17.0,27.0,982.1,19.0,30.0,219.7,01-Oct-2003,0.3,21.25,0.23
25.047058,27.17647,23.670588,56.40001,25.703571,31.039286,19.857143,88.0,25.386667,32.18,21.736666,1.3,26.31,31.816668,21.293333,10.699995,25.28092,30.326347,21.224792,32.45604,25.746666,30.636667,22.073334,-1.8953742e-06,25.223333,29.143333,21.613333,2.6537026e-07,21.929031,24.164516,19.964516,16.9,23.388,26.808,21.156,5.2999973,14.582759,22.513794,8.172414,62.6,14.97,21.546667,9.943334,159.4,10.845721,15.349754,4.8657727,39.662746,12.210345,18.327587,6.0068965,187.8,14.228937,19.490475,8.844623,158.05617,24.24562,19.506575,30.741959,439.81976,26.473333,22.056667,32.293335,178.8,24.14643,19.025,29.453571,42.2,21.793104,17.393103,27.396551,390.8,20.825312,15.48244,26.946835,190.52135,22.453846,16.711538,28.538462,284.0,24.365429,18.96093,30.07887,322.13507,23.28396,19.470205,29.264,123.85058,28.0,21.0,107.7,28.0,20.0,145.6,30.0,20.0,21.2,29.5,20.0,17.349998,30.0,20.0,10.799998,30.0,20.0,19.3,30.0,20.0,19.399998,25.0,17.0,12.3,27.0,19.0,13.9,9.0,21.0,187.2,8.0,20.0,235.2,3.0,14.0,243.7,5.0,17.0,286.7,9.0,21.0,318.9,19.0,29.0,511.80002,21.0,31.0,237.9,17.0,29.0,160.2,18.0,29.0,684.0,16.0,27.0,280.7,17.0,27.0,587.1,16.0,27.0,681.4,19.0,30.0,139.0,01-Nov-2003,0.4,21.94,0.28
